,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax Expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
1997,72558.0,,,,2104194,1088376,,1088376,362792.0,3555362,3555362,,,362792,-3120012,-43.0,-3482804.0,-48.0,,,,,-3482804,-48.0,-41.79,-41.79,83332,83332,1306051,5659556.0,6965607,72558.0,,217675,7255841,435350,,,,,,,435350,,7691191,145117.0,5659556.0,,,-5006530.0,798143,,,,,,,,798143,,,-20461471,-1233493.0,28588013.0,6893049,7691191,,7691191,-3482804,362792,,,507909.0,,,,507909.0,,-2612103,,,-5659556.0,,,-5659556.0,,5151647.0,,,2466986.0,7618633.0,,-653026,1306051,1959077,-2612103
1998,68653.0,-68653.0,137306.0,2.0,1922285,1304408,,1304408,274612.0,3501304,3432651,,,274612,-2952080,-43.0,-3363998.0,-49.0,,,,,-3226692,-47.0,-32.13,-32.13,100426,100426,892489,2059591.0,2952080,137306.0,,205959,3295345,343265,,480571.0,480571.0,,,-68653.0,755183,,4050529,,2059591.0,,,-1304408.0,755183,,,,,,,,755183,,,-22586846,-1167101.0,27049293.0,3295345,4050529,-0.0,4050529,-3226692,274612,,,,,,,,-68653.0,-3020733,-137306.0,,,3295345.0,-480571.0,2677468.0,,1990938.0,,,,,,-343265,892489,1235754,-3158039
1999,67820.0,-203460.0,271280.0,4.0,2170242,1152941,,1152941,203460.0,3526643,3323183,,,339100,-2780622,-41.0,-3255363.0,-48.0,67820.0,,,,-3119723,-46.0,-29.3,-29.3,106480,106480,881661,,881661,67820.0,,67820,1017301,339100,,678201.0,678201.0,,,135640.0,1152941,,2170242,881661.0,,,,,881661,,,,,,,,881661,,,-25500342,-271280.0,27060204.0,1288581,2170242,-0.0,2170242,-3119723,339100,,,474740.0,,,,474740.0,-135640.0,-2441522,,,-5289965.0,,,-5289965.0,,4815224.0,,,2305882.0,7121106.0,,-610381,1220761,1831142,-2441522
2000,667.0,-945707.0,946374.0,1418.0,2832449,2437348,,2437348,1776621.0,7046418,6100711,,,1776621,-3962359,-5937.0,-6100043.0,-9140.0,,,,,-5738980,-8599.0,-24.03,-24.03,239221,239221,33989388,3776821.0,37766209,,,730804,38497013,171522,,2345914.0,2345914.0,,,7280675.0,9798111,,48295125,1428238.0,3776821.0,,,-2797077.0,2407982,,,,,,,,2407982,,,-30813228,-305002.0,77005373.0,45887143,48295125,0.0,48295125,-5738980,1776621,,,383755.0,,,,,0.0,-3578603,-3789502.0,-359729.0,,,77418.0,-4071812.0,,34432542.0,,,6348316.0,40780859.0,,33130443,33989388,858945,-7368105
2001,1000.0,-1170997.0,1171997.0,1171.6313,6371981,4171987,,4171987,2407993.0,12951961,11780964,,,2407993,-7486978,-7484.6411,-11779964.0,-11776.2874,,,,,-9894970,-9891.8823,-25.76,-25.76,391038,391038,1809995,29940910.0,31750905,,,977997,32728902,170000,,1339996.0,1339996.0,,,5959982.0,7469978,,40198879,2033994.0,29940910.0,,,-28159915.0,3814988,,,,-1000.0,-1000.0,-2000.0,,3813989,,,-39922880,-370999.0,76678769.0,36384891,40198879,-0.0,40198879,-9894970,2407993,,,1201996.0,,,,1201996.0,1000.0,-6283981,-112000.0,,-26260921.0,,1000.0,-26371920.0,,1342996.0,,,,1342996.0,,-31313906,1809995,33123900,-6395981
2002,,,,,5666454,3184941,,3184941,1279780.0,10131175,10131175,,,2423477,-8851395,-inf,-10131175.0,-inf,,,,,-8825380,-inf,-21.2,-21.2,398549,398549,762465,23988621.0,24751086,,,781477,25532563,349213,,396242.0,396242.0,,,4852957.0,5598412,,31130975,289176.0,23988621.0,,,-22031428.0,2246369,,,,-1001.0,-1001.0,,,2245369,,,-48993863,-508310.0,78387779.0,28885606,31130975,-1.0,31130975,-8825380,2423477,,,-1390848.0,,,,-1.0,-0.0,-7792750,-312190.0,,,6136741.0,,5824550.0,,908554.0,,,,908554.0,,-1058645,762465,1821110,-8104940
2003,47823.0,39852.0,7971.0,0.1667,9144082,3125407,,3125407,-25270266.0,-13000777,-12960925,,,1481505,-10637543,-222.4359,13008748.0,272.0189,,,,,-12119048,-253.4149,-31.48,-31.48,401633,401633,659553,17645548.0,18305102,,,805014,19110116,1097928,,441363.0,441363.0,,,4309016.0,5848307,,24958423,960437.0,,,,2945076.0,3905513,,,,,,,,3905513,,87753500.0,-66668709,-30885.0,-997.0,21052909,24958423,1.0,24958423,-12119048,1481505,,,1470546.0,,,,1470546.0,491178.0,-8675819,-917596.0,,,,9061389.0,8143792.0,,521067.0,,,-178339.0,342729.0,,-189298,659553,848852,-9593416
2004,446695.0,20986.0,425709.0,0.953,19660575,3607537,,3607537,307790.0,23575902,23596888,,,1589914,-20650900,-46.2304,-23150193.0,-51.8255,,,,,-22240814,-49.7897,-47.56,-47.56,476737,476737,786463,18832141.0,19618604,,,1245150,20863754,1079263,,444696.0,444696.0,,,2879034.0,4402993,,25266748,1782783.0,,,,2492298.0,4275081,,,,,,,,4275081,,,-89403955,4206128.0,111432913.0,20991667,25266748,0.0,25266748,-22240814,1589914,,,-94935.0,,,,-94935.0,147899.0,-20597936,-280808.0,,-1055280.0,,-999.0,-1337087.0,,22055940.0,,,,22055940.0,,121916,786463,664546,-20878744
2005,4999.0,1000.0,3999.0,0.7999,11470145,5437646,,5437646,-34261472.0,-17353681,-17352681,,,1867535,-15714088,-3143.469,17357680.0,3472.2554,-339915.0,,,,-17581623,-3517.0534,-37.3,-37.3,478082,478082,2212449,14888294.0,17100744,,,897777,17998520,1259686,,2256438.0,2256438.0,,,452887.0,3969012,,21967532,851788.0,,,,2406401.0,3258189,8137975.0,,,,8137975.0,,,11396164,,,-116859913,12582868.0,128946904.0,10571369,21967533,-1.0,21967532,-17581623,1867535,,,-928769.0,,,,-928769.0,1723571.0,-14919287,-476881.0,,,5557617.0,,5080736.0,,878781.0,,,10318432.0,11197213.0,,1358662,2212449,853788,-15396168
2006,24001.0,3000.0,21001.0,0.875,9297245,5031133,,5031133,779020.0,15107398,15110398,,,2206058,-14059372,-585.7894,-15086398.0,-628.5809,-717019.0,,,,-16265429,-677.7057,-32.7,-32.7,482001,482001,2445064,5110135.0,7555199,,,468012,8023211,804022,550014.0,595017.0,1145031.0,,,437011.0,2386063,,10409275,504013.0,,,,2234058.0,2738072,9992264.0,,,,9992264.0,19984527.0,,12730336,,,-149449944,8474224.0,149556947.0,-2321061,10409275,0.0,10409275,-16265429,2206058,,,-420011.0,,,,,2613069.0,-11866313,-68001.0,,,11857313.0,-0.0,11789311.0,,,,,,,,-76002,2445064,2521066,-11934315
